company,category_main,category_sub,question,answer
쉐보레,구매 관련,일반,[구매관련] 중고차 반납일이 도래되었는데 반납방법이 어떻게 되나요?,"보장금액 최종납입일 15일전까지 출고거점에 통보해주시면 , 반납차량 검수/감가금액 확정 후 최종납입일을 기준으로하여 반납일자/장소 등을 관할거점에서 별도 통보해드립니다. 

>> 반납 시 구비서류

 

1) 자동차등록증 원본 및 자동차등록원부 갑부 (반납일 기준 1개월 이내) 

2) 지방세/자동차세 완납증명서 또는 납입영수증사본 

3) 해당차량 책입보험료 납입영수증 사본 또는 보험료 납입증명서

4) 주민등록등본 1부

5) 인감증명서 2부 (대리인 반납시 3부) 및 인감도장이전/말소등록 위임장 (중고차 수출판매) 1부: 양식 해당거점에 비치 

6) 양도행위 위임장(중고차 내수판매) 1부: 양식해당거점에 비치 

7) 자동차 양도증명서(계약서, 중고차 수출판매) 1부: 양식해당거점에 비치 

8) 차량반납시 대리인일 경우 일체의 권리를 위임하는 위임장 첨부:양식해당거점에 비치 

※ 대리인: 가족관계 증빙서류 구비 - 신분증 구비

9) 중고차가격보장에 관한 약정서 원본 (분실시 분실확인서 첨부) : 양식해당거점에 비치"
쉐보레,차량 관리,일반,[차량관리] 유로5 디젤 엔진 장착 차량 운행 중에 DPF 재생 알림등이 점등됩니다. DPF가 어떤 내용인가요?,"크루즈 디젤, 캡티바, 올란도 고객님, 쉐보레 차량을 운행해 주셔서 진심으로 감사 드립니다. 

 

차량을 운행하시다 보면 계기판 상에 DPF 재생 알림등이 점등되거나 깜박거리는 경우가 있습니다. 이는 차량에 문제가 있는 것이 아니오니 안심하시고 시속 60km 이상으로 약 20여분 정속 주행하시면 자동으로 DPF 재생 알림등이 소등됩니다.

 

해당 운행 정보 참고하시어, 안전 운전 하시기 바랍니다. 

 

DPF 재생 알림등 점등 원리: DPF는 디젤엔진의 배기가스 중 외부로 배출되는 매연을 저감시켜 주는 장치로, DPF에 매연이 과도하게 축적되면 DPF재생을 통해 자기 정화 기능을 수행합니다. 

 

보통 전자제어컴퓨터가 최적의 조건을 판단하여 자동적으로 DPF재생을 수행하나, 자동 재생이 되지 않았을 경우 보다 효율적인 재생을 위해 전자제어컴퓨터가 주행모드를 변경하거나 시동을 끄고 켜는 것을 자제할 것을 요청할 수 있습니다.

 

이 경우, DPF 재생 알림등이 점등되거나 깜박거리며 운전자에게 알람을 주게 됩니다. 

 

이는 모든 디젤 차량에서 일반적인 현상으로 알려드린 대로 주행모드를 변경하시면 DPF 재생이 이루어지면서 소등이 됩니다."
쉐보레,차량 관리,일반,[차량관리] 시동 키가 돌아가지 않을때(핸들잠김) 해결방법은 무엇입니까?,"대부분의 경우 이런 현상이 일어나는 원인은 키를 꽂아두지 않은 상태 즉, 시동을 끈 상태에서 핸들을 돌렸을 경우 핸들이 잠기는 현상이 발생합니다. 

 

이는 도난방지를 위한 하나의 방편인데, 이때는 키가 돌아가지 않아서 시동이 걸리지 않습니다.

 

이때 핸들을 푸는 방법은 왼손으로 핸들의 좌측상 단부를 잡고 시계 반대방향으로 힘껏 당기면서(돌리듯) 오른손으로 키를 돌리면 시동이 걸리면서 핸들이 풀립니다."
쉐보레,차량 관리,일반,[차량관리] 정비 예약은 어떻게 해야하나요?,"인터넷 정비 예약은 쉐보레 멤버스 고객께 제공되는 서비스입니다. 

 

우선은 쉐보레 멤버스에 가입을 하신 후 쉐보레 홈페이지의 쉐비케어 → 정비서비스 → 서비스센터 찾기 및 예약에서 가능합니다."
쉐보레,차량 관리,일반,[차량관리] 차량 정비시 정비 비용 할인 방법은 무엇입니까?,"▶ 굿모닝 예약 할인

 

오전 8:40 ~ 9:30 (입고시간 기준)에 예약하시면 총 수리비의 5%를 할인해 드립니다. (단, 인천/창원정비사업소, 속초바로정비: 오전 8:10 ~ 9:00 까지 할인) 

 

굿모닝 예약 할인은 주중(월~금)에만 적용됩니다. (토/일요일 제외) 
쉐보레 오토카드를 소지하신 경우 5% 추가 할인됩니다. (굿모닝 예약 할인에 한함)  

 

▶ 오토카드 
해당카드 제출 시 수리비의 5%를 현장에서 할인해 드립니다. 

 

▶ 굿모닝예약 & 오토카드 
총 수리비의 10% 를 할인해드립니다."
쉐보레,차량 관리,일반,[차량관리] 리모콘키 분실 후 일반키로 시동시 경보음 발생 해지 방법은 무엇입니까?,"과거에는 리모콘키로 도어를 잠근 후 수동키로 열면 도난 경보음이 작동하였으나, 최근 생산 되는 차량은 일반키를 리모콘키가 감지하여, 수동키로 도어를 열 경우 정상적인 도어 개폐로 인식하기 때문에 경보음이 작동하지 않습니다.
 

도난 경보 경고음은 리모콘키나 수동키를 사용하지 않고 다른 방법으로 도어, 트렁크, 엔진후드를 열 때 작동 됩니다. 단, 연식이 오래된 차량의 경우, 도난방지장치가 작동 중인 상태에서는 리모콘키를 사용하지 않고 수동키나 비정상적인 방법으로 도어 및 테일게이트를 열 경우 경고음이 작동됩니다.
 

리모콘키의 잠금 또는 풀림버튼을 누르면 경보음 작동이 멈춥니다. 즉, 리모콘키로 도난 경계에 진입한 경우 리모콘키 이외의 방법으로 도어를 열게 되면 비상등이 점멸하고 사이렌이 울리면서 도난 경보 상태가 됩니다. 기능상 해제는 사이렌이 28초 동안 작동 후 종료되게 됩니다."
쉐보레,차량 관리,일반,[차량관리] 모든 자동차 키를 분실한 경우 해결 방안은 무엇입니까?,"메인 리모콘키를 비롯 예비 키(보조키)까지 모두 분실을 한 경우라면, 키 박스 전체를 교환하셔야 합니다. 서비스 네트워크까지 차량 운행을 못하는 경우이므로, 견인을 통해서 입고를 하여 키 박스 교체 작업을 해야 합니다."
쉐보레,차량 관리,일반,[차량관리] 리모콘 키를 분실한 경우는 어떻게 해야하나요?,"순정 리모콘키는 당사 서비스 네트워크를 통해 구입이 가능합니다. 

 

리모콘키 부품을 서비스센터 자재과를 통해서 구입하셔서 새로운 리모콘키와 해당 차량간 코드가 맞도록 셋팅을 하고, 리모콘키의 쇠 부분은 가지고 계신 여분의 키를 이용해 외부에서 복사를 하셔야 합니다."
쉐보레,차량 관리,일반,[차량관리] 핸들을 끝까지 돌렸을 때 소리가 나는데 해결방법은 무엇입니까?,"예측되는 몇 가지 사항

* 조향핸들과 조향핸들축 커버가 간섭

* 클럭스프링 불량
- 에어백 장착차량의 경우 조향핸들커버 안쪽에 에어백 모듈이 설치되고 이 에어백 모듈에 전기를 공급하기 위한 배선이 스프링 모양으로 감겨있는데, 이를 클럭스프링이라고 합니다. 이 클럭스프링이 조향핸들을 돌리는 과정에서 소음이 발생될 수 있습니다.

* 조향핸들축이 회전시 간섭
-조향핸들축과 바닥 고무패킹 부위가 간섭될 경우 핸들 조향시 마찰음이 발생됩니다.

* 조향핸들 기어박스의 고무패킹 윤활불량
-조향핸들 기어박스의 피니언기어축 고무부싱에서 주로 발생되며 피니언기어축이 회전할 때 마찰음이 발생됩니다.

* 파워핸들 오일펌프 불량
-파워핸들 오일펌프가 불량하거나 오일이 부족할 경우 핸들을 돌릴 때 소음이 발생됩니다.

* 파워핸들 오일펌프 벨트 불량
-파워 핸들 벨트의 재질이 불량하거나 장력이 약하여 슬립 발생시 소음이 발생됩니다."
쉐보레,차량 관리,일반,[차량관리] 하얀색 배기가스가 많이 나오는데 해결방법은 무엇입니까?,"일반적으로 날씨가 추우면 배기가스가 흰 색을 띠는 것이 보통입니다만,
엑셀을 밟을 때마다 하얀 연기가 뭉실뭉실 나오면 이것은 엔진오일이 타고 있다는 신호일 수 있습니다.

또 경우에 따라서는 연료에 불순물이 섞여 있을 경우나, 냉각수 부족으로 엔진이 과열 되었을 때에도 하얀 배기 가스가 나옵니다. 어떤 경우이든 하얀색의 배기가스가 나오면 우선 냉각수 상황과 엔진오일의 적정 여부부터 점검하는 것이 순서입니다.

만일 냉각수나 엔진오일이 적정 수준이거나, 아니면 교환한지 얼마 지나지 않았음에도 하연색 배기가스가 나온 상태라면, 피스톤이나 실린더 벽이 마모되어 틈새가 많이 벌어졌거나, 피스톤과 실린더의 작동이 원활하도록 엔진오일 양을 조정하는 피스톤 링이 손상되었거나, 차가 연식이 오래된 경우라면 엔진을 밀봉해 주는 가스켓이 손상된 경우도 원인일 수 있습니다."
쉐보레,차량 관리,일반,[차량관리] 엔진체크등이 들어왔는데 어떻게 해야 하나요?,"■ 배기가스 자기진단 장치
자동차의 배기가스 관련 부품의 고장으로 인해 배기가스가 특정 수준 이상으로 올라가면, 자기진단 장치가 계기판에 있는 엔진정비지시등을 작동시켜 차량 서비스를 받아야 함을 운전자에게 알려줍니다. 이 차량에서 엔진정비지시등은 점등되거나 점멸하도록 설정되어 있습니다. 배기가스 관련 부품에 문제가 없으면 점화 스위치를 켰을 때 이 지시등은 점등되었다가 시동 후 몇 초 있다 꺼집니다. 그러나 이 엔진 정비 지시등이 주행 중에 계속 켜져 있거나 점멸하면 배기가스 관련 부품에 문제가 있을 가능성이 있습니다. 이런 경우에는 다음과 같은 조치가 필요합니다.
 

▶ 엔진정비지시등이 점멸할 때
심각한 실화(misfire)가 발생할 경우 점멸됩니다. 실화는 배기가스를 증가시키고 심각한 경우, 배기가스 제어 시스템을 손상시킬 수 있습니다. 엔진 정비 지시등이 점멸할 때에는 차량 손상 및 시동 꺼짐을 막기 위해 다음과 같은 조치를 취하십시오.

- 속도를 줄이십시오.
- 급가속을 피하십시오.
- 가파른 언덕 주행을 피하십시오.

지시등이 점멸을 멈추고 점등 상태를 유지할 경우에는 ""엔진정비지시등이 점등할 때""를 참조하십시오.
지시등이 계속 점멸되면 차량을 안전한 곳에 주차하십시오.
엔진을 끄고 약 10 초 후 다시 엔진 시동을 건 후 잠시 기다리십시오.
이때 지시등이 점등되면 ""엔진정비지시등이 점등할 때""를 참조하십시오.

그러나, 지시등이 계속 점멸하면 차량을 가장 가까운 당사 정비망으로 가져가 점검 및 서비스를 받으십시오.

▶ 엔진정비지시등이 점등할 때
차량의 배기가스 제어 시스템에 문제가 있을 때 점등됩니다.
엔진정비지시등이 점등되면 다음과 같은 경우에 해당 되는지 점검한 후 적절한 후속 조치를 취하십시오.
최근에 연료를 주입하고 연료 캡이 불확실하게 잠겼을 경우 지시등이 점등될 수 있습니다. 이 경우, 연료 캡을 연 후 다시 닫으십시오. 연료 캡이 완전히 잠겨 있지 않거나 부정확하게 잠겨 있을 때 점검 시스템이 작동됩니다.

이 경우, 연료 캡을 제대로 완전히 잠그고 차량을 특정운행 모드(차량 시동 -> 20 분 이상 주행 -> 30 초 이상 정지 -> 엔진 정지)로 2∼3 회 운행하면 지시등이 꺼지고 문제가 해결될 수 있습니다.

또한, 차량을 물웅덩이가 있는 구간을 운행을 하였다면 지시등이 점등될 수 있습니다. 이런 상황에서 운행시 차량의 전자 시스템이 젖을 수 있습니다. 이때 점검 시스템이 작동되어 지시등이 점등될 수 있습니다.

이 경우, 전자 시스템을 말린 후 차량을 일반 운행 모드로 2∼3 회 운행하면 지시등이 꺼지고 문제가 해결될 수 있습니다.

최근 잘못된 연료를 차량에 주유한 경우에도 지시등이 작동할 수 있습니다.
잘못된 연료를 사용하면 차량 전체에 문제를 일으켜 지시등이 점등될 수 있습니다.이 경우, 탱크 내의 모든 연료를 올바른 연료로 교체한 후 차량을 일반 운행 모드로 2∼3 회 운행하면 지시등이 꺼지고 문제가 해결될 수 있습니다.

현재 상황이 위의 경우에 해당되지 않으면, 차량을 가장 가까운 당사 정비망으로 가져가 점검 및 서비스를 받도록 하십시오."
쉐보레,차량 관리,일반,[차량관리] 배터리 방전시 점프 방법은 무엇입니까?,"배터리 방전의 경우 (+)극 연결은 방전된 배터리의(+)의 단자에 케이블을 연결하고 정상 배터리의(+)에 다른 한쪽의 케이블을 연결합니다. 

 

(-)극 연결은 정상 배터리의 (-)극을 케이블로 연결하고 방전 차량의 배터리(-)극에 케이블을 연결합니다. 

 

이때 양극 케이블을 먼저 연결하고 나중에 음극 케이블을 연결하십시오. 연결을 완료후 방전 차량의 시동을 겁니다. 

 

시동후 2~3분후 연결 케이블을 분리하며, 분리는 케이블 연결시의 역순으로 합니다."
쉐보레,차량 관리,일반,[차량관리] 필터교환후에도 에어컨 작동시 곰팡이 냄새를 제거하는 방법은 무엇입니까?,"일반적으로 공기온도 차이에 의한 냄새 발생이 있을 수 있는데, 최초로 작동되는 순간은 미처 차가워지지 않은 미지근한 바람이 나오다가 시간이 조금 지나 에어컨 가스(냉매)가 어느 정도 순환되면 찬 바람이 나오게 됩니다. 이렇게 공기의 온도변화가 심한 기간 중에는 그 온도차이에 의해 발생되는 냄새가 다소 날 수 있습니다.

 

그리고 에어컨 에바포레이터나 통풍구 안으로 이물질이 유입되는 경우, 주입된 이물질과 습기가 혼합되어 에바포레이터나 통풍구에 점착되면 세균번식 또는 부식에 의한 냄새가 발생됩니다. 따라서 에어컨을 켜고 주행을 하시다가 목적지에 도달하기 약 5분 정도 전에는 에어컨을 미리 꺼주시고, 그냥 송풍상태로 놓아주시면 냄새 발생을 예방할 수 있습니다."
쉐보레,차량 관리,일반,[차량관리] 신호 대기나 공회전시 자동변속기 위치는 N과 P 중 어떤 위치로 하는게 좋을까요?,"일반적으로 D에서 rpm이 낮은 것은 엔진 출력에 부하가 걸려있기 때문입니다.

 

부하가 걸려 있으면 그만큼 연료소비가 더 많이 되기 때문에 D상태보다는 N상태에서 연료소비는 더 적다고 볼 수 있습니다. 

 

그러나 신호등이 바뀐 뒤 D상태로 옮기고 갑자기 액셀레이터를 밟으면 연료 소모량이 더 많아지기 때문에 대기시 D상태인지 N상태인지가 연비에 결정적인 영향을 미친다고 보기는 어렵습니다. 

 

짧은 신호대기나 1분 이내의 정차시에는 D상태에 놓고, 그 이상일 경우 N으로 변속하는 것이 연비 향상에도 도움이 되고, 미션에도 무리를 주지 않는 가장 좋은 방법이라 할 수 있습니다."
쉐보레,차량 관리,일반,[차량관리] 수동변속기 출발시 몇단에서 하나요?,수동변속기는 1단에서 출발합니다.
쉐보레,차량 관리,일반,[차량관리] P에서 기어가 빠지지 않습니다 어떻게 해야하나요?(쉬프트락),"변속기 P위치에서 다른 기어로 변속이 되지 않는다면, 우선 시동을 끈 상태에서 키를 기어박스에 있는 쉬프르록 릴리스 홈에 꽂아 주시고, 

 

키를 꽂은 상태에서 변속레버의 측면 버튼을 눌러 P에서 N 위치로 옮기십시오. 

 

다시 키를 빼서 시동을 걸고 변속레버를 D 위치로 옮겨 운행해주시기 바랍니다. 

 

실 차를 보지 않은 상황이기 때문에 정확한 진단이 어렵습니다만, 셀렉트 레버의 'p'포지션 스위치의 이상, 브레이크 스위치의 손상, BTSI 유니트의 고장, BTSI 솔레노이드가 제어되지 않는 경우일 수 있습니다. 번거로우시더라도 가까운 쉐보레 서비스 네트워크로 입고하여 상세한 점검 받아보시기 바랍니다."
쉐보레,차량 관리,일반,"[차량관리] 침수, 폭설시 차량관리방법은 무엇입니까?","침수된 차량은 절대 시동을 바로 걸어서는 안되며, 24시간 이내 흙탕물 및 이물질을 제거/세척해야 합니다. 

 

또한 직물로 된 시트는 분해하여 고압 분무기로 세척하고, 침수된 모든 부품을 분해하여 깨끗한 물로 세척 후 건조 시킵니다. 

 

차체와 내장재 모두를 분리하여 세척하고 차체 및 건조된 모든 부품과 장치는 방청제를 충분히 도포하여야 합니다. 

 

이때 전기장치 회로를 주의하여야 합니다. 엔진오일 등의 오일류는 모두 교환하며, 모든 부품과 장치를 조립 후 최종 전기 장치를 연결합니다. 

 

폭설시 가능한한 지하주차장에 차량을 보관하시고, 불가능하여 야외 주차를 하실 경우, 차유리에 신문지나 박스를 덮어놓으면 결빙을 막는데 큰 도움이 됩니다. 또한 사이드 브레이크가 얼어 풀리지 않을 수 있으므로 평지에서 사이드 브레이크를 풀어놓는 것이 좋습니다. 

 

또한 차유리에 결빙이 생겼을 경우, 억지로 긁어내지 말고 히터를 켜 녹이는 게 효과적입니다. 키홀더가 얼었을 경우에는 키를 라이터 불로 가열한 뒤 꽂으면 쉽게 열립니다. 폭설시 차량으로 급출발을 하면 바퀴가 헛돌기 쉬우므로 가속페달을 살짝 밟아 완만한 출발을 합니다. 

 

또한 제동시 차량이 미끄러지면서 돌 경우, 브레이크에서 발을 떼야 차가 제방향을 잡으며, 브레이크를 밟기 전에는 기어를 2단이나 1단으로 낮춰 속도를 줄이는 것이 안전합니다. 워셔액과 부동액은 미리 월동용으로 챙기는 것이 중요하며, 눈길을 운행한 뒤에는 도로위에 뿌려진 염화칼슘이 차에 달라붙어 부식을 일으키므로 반드시 차량 하부 세차를 해주는 것이 좋습니다."
쉐보레,차량 관리,일반,[차량관리] 내비게이션 업데이트 시 USB 및 SD카드 용량은 어떻게 되나요?,"토스카, 윈스톰 뉴클래스 DMB 내비게이션 USB 용량은 8기가입니다."
쉐보레,차량 관리,일반,[차량관리] 템포러리 임시 타이어를 적용한 이유는 무엇입니까?,"일부 차량의 경우, 템포러리 타입의 스페어 타이어가 적용되어 있습니다. 

 

템포러리 타이어는 펑크가 났을 때 가까운 서비스센터까지 이동하기 위한 임시타이어로, 투박하지만 가벼운 임시 휠을 쓰고, 타이어의 편평비도 작게 바뀌었다는 점이 기존 스페어 타이어와의 다른 점 입니다. 

 

높이는 정상 타이어와 똑같지만 휠사이즈는 1~2인치 정도 작아 정상품이 아닌 것처럼 보일 수 있으나, 기존의 스페어 타이어에 비해 응급상황에서의 조치를 손쉽게 할 수 있으며, 무게의 경량화로 인하여 연비 향상에도 기여하는 장점이 있습니다."
쉐보레,차량 관리,일반,[차량관리] 리페어 킷을 적용한 이유는 무엇입니까?,"일부 차량의 경우, 차량의 무게를 증가시키는 스페어 타이어를 제거하고, 운전자가 손쉽게 응급처리를 할 수 있는 ""타이어 리페어 킷""을 적용하였습니다. 

 

타이어 리페어 킷은 기존 스페어 타이어를 대체하는 제품으로, 펑크가 났을 때 액체 봉합제를 컴프레셔를 통해 타이어에 주입하여 손상된 타이어를 임시 수리할 수 있어 편리하며, 현재 해외의 다수 차량이 리페어 킷을 적용하는 추세입니다."
쉐보레,차량 관리,일반,[차량관리] 동절기 스노우 체인 장착시 체인 장착 위치는 어디입니까?,스노우 체인은 구동축(전륜 - 앞바퀴 / 후륜 - 뒷바퀴)에 장착을 하시면 됩니다.
쉐보레,차량 관리,일반,[차량관리] 차종별 핸들 사이즈를 문의하려면 어떻게 해야하나요?,"라노스 (줄리엣) 핸들 사이즈 넓이 385mm , 높이 154mm 

 

라세티 380 π (mm) 

 

라세티 프리미어 370mm 

 

마티즈 크리에이티브 370mm 

 

매그너스 390mm 

 

알페온 380mm 

 

올란도 370mm 

 

아베오 370mm"
쉐보레,차량 관리,일반,[차량관리] 차종별 와이퍼 사이즈 문의(리어와이퍼 / 좌 우 와이퍼 분리하여)하려면 어떻게 해야하나요?,"에스페로 / 19 / 19 / -
프린스 / 19 / 19 / -
브로엄 / 19 / 19 / -
아카디아 / 21.6(555MM) / 18.7(480MM) / -
씨에로 / 18.9(480MM) / 18.9(480MM) / -
넥시아 / 18.9(480MM) / 18.9(480MM) / 18.9(480MM)
레간자 / 22 / 19 / -
매그너스 / 22 / 20 / -
스테이츠맨 / 22 / 20 / -
레조 / 24 / 19 / 15
마티즈 / 20 / 16 / 14
뉴마티즈 / 22 / 14 / 12
마티즈 크리에이티브 / 23 / 15 / 12.4
칼로스 / 22 / 16 / -
칼로스V / 22 / 16 / 15
젠트라 / 22 / 16 / -
젠트라X / 22 / 16 / 15
아베오 / 650MM / 380MM / 265MM
라세티 / 22 / 19 / -
라세티왜건 / 22 / 19 / 13.78(350MM)
라세티5 / 22 / 19 / 15.7(400MM)
라세티프리미어 / 24(605MM) / 18(455MM) / -
토스카 / 22 / 20 / -
윈스톰 / 24 / 16 / 12
윈스톰 맥스 / 23(600MM) / 15(400MM) / 12(315MM)
올란도 / 24(600MM) / 19(475MM) / 250MM
G2X / 15.7(400MM) / 21.6(550MM) / -
베리타스 / 650MM / 380MM / -
알페온 / 645MM / 440MM / -"
쉐보레,차량 관리,일반,[차량관리] 차종별 네비게이션 업데이트 방법 (홈페이지 / 서비스센터)은 무엇입니까?,"순정 내비게이션은 
 

대성엘텍(고객지원센터 ☎ 031-650-1891) 제품입니다. 



대성엘텍 홈페이지 http://www.dseltec.co.kr 를 통해 다운로드 받아주시거나, 쉐보레 직영 서비스센터로 방문하여 업데이트를 받아보시기 바랍니다. 


차종 및 내비게이션 모델에 따라 CD를 구입하여 업데이트를 하는 방식도 있으니 보다 자세한 사항은 한국지엠 고객센터 ☎ 080-3000-5000 로 


문의하시면 상세히 안내 받아보실 수 있습니다."
쉐보레,차량 관리,일반,[차량관리] RPM게이지가 오르락 내리락 반복하는 이유는 무엇입니까?,"RPM이 불안정한 원인으로는 우선 스로틀포지션센서의 이상을 원인으로 생각해볼 수 있습니다. 


스로틀포지션센서는 스로틀밸브의 열림량을 감지하는 센서로, 공회전, 가속, 감속 상태 등의 신호를 ECM에 제공하여 연료의 분사량, 점화시기 등을 보정하여 주는 역할을 합니다. 만약 스로틀포지션센서에서 차량 상태를 제대로 감지하지 못하였을 경우 ECM에 잘못된 프로그램이 입력되고, 적절한 RPM으로 조절되지 않을 수 있습니다. 


IAC밸브의 이상도 예측해볼 수 있으므로 IAC는 엔진의 운전조건에 따라 ECM이 각종 센서의 정보를 받아 적절한 RPM이 되도록 공기량을 조절해주는 역할을 합니다. 역시 IAC밸브가 공기량을 제대로 조절하지 못할 경우 RPM이 불안정해지게 되고 시동이 꺼질 수 있습니다. 


정확한 것은 저희 쉐보레 서비스 네트워크로 입고하여 상세한 점검 받아보시기 바랍니다."
쉐보레,차량 관리,일반,[차량관리] 장마철 겨울철 성에 재거 요령에 대해 알고싶습니다.,"겨울철 유리에 낀 서리나 성에, 눈을 제거할 때에는 히터 송풍구를 차창쪽으로 향하게 하고, 어느 정도 녹인 후에 제거하는 것이 좋습니다. 


성에 제거제를 미리 구입해 두거나 주차때 신문지 같은 것으로 차 유리를 덮어 놓으면 불편을 덜 수 있습니다."
쉐보레,차량 관리,일반,[차량관리] 연료 부족 경고등 점등시 주행 가능한 거리는 어떻게 됩니까?,"운전자의 주행 성향 및 도로 주행조건, 차량 속도 등에 따라 실제 주행가능 거리는 달라질 수 있습니다. 잔류 연료량과 고객님의 평소 운행 연비로 계산을 해보시면 가장 정확합니다."
쉐보레,차량 관리,일반,[차량관리] 차종별 연료 부족 경고등 점등시 대처하는 방법은 무엇입니까?,"보통 승용차는 연료 최대 주입량의 10% 정도가 남으면 연료 경고등이 켜집니다.

연료탱크 용량이 70리터인 중.대형차라면 7리터 정도 남았을 때 경고등이 점등됩니다. 평균 연비를 계산하면 50~60km는 더 달릴 수 있으나 교통정체가 심한 지역이거나 급한 마음에 무리하게 가속 또는 감속하면서 운행한다면 더 빨리 연료가 바닥납니다.

불가피하게 연료가 부족해 시동이 꺼지는 상황이 발생하더라도 자동차 보험사의 긴급출동서비스를 이용하시면 비상급유 서비스가 지원되기 때문에 크게 걱정하지 않으셔도 됩니다.
 

여의치 않을 경우에는 차체를 힘껏 몇 차례 흔들면 울퉁불퉁하게 생긴 연료탱크 바닥에 남아있는 연료가 찰랑거리면서 연료라인으로 흡입돼 짧은 시동이 걸립니다.
 

도로상에서 차가 멈췄을 때 가까운 안전지대까지 움직이는데 유용한 방법이나, 여러차례 시동을 걸면 스타트모터가 손상될 수 있으므로 무리하지 않는 게 좋습니다."
쉐보레,차량 관리,일반,[차량관리] 연료 탱크 용량보다 연료가 많이 들어가는 원인은 무엇입니까?,"연료탱크 용량보다 연료가 더 들어갈 수 있습니다. 


차량 제원표에 기재하는 용량은 차량운행 시 안전확보를 위해 여유공간을 고려해서 주입할 수 있는 주유량을 나타내기 때문이며, 노즐까지 꽉 채운다면 더 많이 들어갈 수 있습니다. 가솔린이 액체이기 때문에 기온변화에 따른 열팽창계수나, 가솔린에서 발생하는 증발가스의 체적(베이퍼덤)까지 고려해서 일정 %의 안전계수를 두어 설계를 하기 때문에 실제 탱크의 용량은 커지게 됩니다. 


또한, 주유시에는 차량의 위치 및 기울임, 주입속도 등에 따라서 주유되는 양이 달라질 수 있으며, 주유 조건에 따라 초과 주유가 가능할 수 있습니다."
쉐보레,차량 관리,일반,"[차량관리] 예열, 후열 방법에 대해 알고싶습니다.","예열방법: 


차량예열은 1~2 분이 적당합니다. 처음 시동을 걸어놓으면 RPM 은 높으나 시간이 지나면서 RPM수는 낮아지고 엔진의 소리도 달라지며 보통 RPM 이 1000 이나 그 이하로 내려가면 충분히 예열이 된 것입니다. 


(계기판에는 천 단위로 되어있어서 1 이나 그 이하로 내려가야 합니다) 차마다 다르지만 보통 1000 이나 그 이하가 가장 적당합니다. 


후열방법: 


단거리 주행시를 제외하고 후열은 주행 후 목적지에 도착하시기 10분 정도 전쯤부터 서행하시는 것으로 힘드시면 주차 후 약 1분 정도 기다렸다가 시동을 끄는 게 가장 좋습니다. 여름철에는 엔진의 열이 갑작스럽게 식지 않기 때문에 30초에서 1분정도면 충분합니다. 겨울은 날씨가 추운 반면, 


차량의 엔진은 뜨거우니 엔진을 그냥 꺼주시면 엔진의 높은 온도가 겨울철의 차가운 날씨에 반응을 하게 되어 차에 좋지 않습니다."
쉐보레,차량 관리,일반,[차량관리] DPD 재생시 주행 방법에 대해 알고싶습니다.,"DPF 표시등이 점등 또는 점멸되면 도로와 교통 상황에 맞춰 약 15분 동안 50km/h 이상으로 주행하시기 바랍니다. 매연입자가 일정량 이하로 내려가면 DPF 표시등은 소등됩니다. DPF 표시등이 점등 또는 점멸 도중에 시동을 끄면, 연료 소모율 증가 또는 엔진오일 수명이 감소할 수 있습니다. 


특히 점멸할 경우에는 반드시 DPF 표시등이 소등될 때까지 주행 상태를 유지하시기 바랍니다."
쉐보레,차량 관리,일반,[차량관리] DPF 재생을 내 차만 자주 하는 이유는 무엇입니까?,"DPF에 쌓이는 매연을 태우는 작업을 재생이라 하며, DPF는 DPF에 매연입자가 일정량 이상이고, 주행조건이 재생에 가능하면 재생 작동을 합니다. 


그러므로 매연이 많이 발생하는 차량은 재생을 자주하게 되고, 매연 발생이 적은 차량은 재생 간격이 길어지게 됩니다. 


잦은 DPF 작동으로 인해 염려가 되신다면 정비 기사분이 실 차 점검을 통해 정확히 진단해드릴 수 있도록 저희 쉐보레 서비스 네트워크로 


입고하여 주시기 바랍니다."
쉐보레,차량 관리,일반,[차량관리] DPF 경고등이 점등되는 원인은 무엇입니까?,"DPF는 매연여과장치(Diesel Particulate Filter)로, 엔진에서 연소된 후의 배기가스를 줄이고 매연의 입자를 포집하여 대기중 매연 방출을 최소화 하는 역할을 합니다.
 

DPF에 매연입자가 일정량 이상 모이면 DPF 표시등이 점등 또는 점멸될 수 있으며, DPF 표시등이 점등 또는 점멸되면 ""재생"" 과정을 통해 매연입자는 연소되어야 합니다.
 

이 표시등이 점등 또는 점멸되면 도로와 교통 상황에 맞춰 약 15분 동안 50km/h 이상으로 주행하시기 바랍니다.
매연입자가 일정량 이하로 내려가면 DPF 표시등은 소등됩니다."
쉐보레,차량 관리,일반,[차량관리] O/D OFF 경고등이 계속 점등되는 원인은 무엇입니까?,"자동변속기의 오버드라이브 해제 버튼을 누르면 계기판에 O/D OFF 표시등이 점등되면서 오버드라이브 기능이 해제되어 1단~3단으로만 주행하게 됩니다. 


다시 한 번 스위치를 누르면 표시등이 소등되면서 1단~4단으로 주행 가능한 오버드라이브 모드로 전환됩니다. 


오버드라이브 모드 해제는 변속 시 누르는 자동변속기 레버 측면을 보시면 작은 버튼이 하나 더 있습니다. 


이 버튼이 오버드라이브 버튼이며, 버튼을 누르면 오버드라이브 모드로 전환이 되고, 다시 한 번 누르면 오버드라이브가 해제됩니다."
